uri,title,year,month
media/stories/201909/69715490_752298241882874_5795526287858768882_n_18063165460179316.jpg,Profundidade...,2019,Sept
media/stories/201909/71236317_1096648447195269_9064421632195324749_n_17993785783268582.mp4,,2019,Sept
media/stories/201909/69374331_665710257259893_4995942379362413028_n_17901697876371356.jpg,,2019,Sept
media/stories/201909/67718134_463364381172725_3743050866797854887_n_18053382016169856.jpg,,2019,Sept
media/stories/201909/67897825_130097328281544_7316400503235275167_n_17888915404398992.jpg,,2019,Sept
media/stories/201909/67916929_509450546455603_1640948212463615659_n_17842421656629024.jpg,"Hoje fui ""pátria amada, Brasil""",2019,Sept
media/stories/201909/69715721_773339606435063_3686295326275654468_n_17860011553507944.jpg,Consciência é nosso escudo 💖,2019,Sept
media/stories/201909/68956458_392338131475776_2122917118497472375_n_17888166403400027.jpg,#tbt do dia que o namorado foi pouco questionado sobre casamento,2019,Sept
media/stories/201909/69640569_2238598013097169_7934413130241280478_n_18092805124064696.jpg,"Até pq, fazemos balbúrdia, né",2019,Sept
media/stories/201909/67619287_140395017197432_6224914603832661995_n_17902047358369400.jpg,Faltando só enterrar,2019,Sept
media/stories/201909/67635010_387390705305112_5948871040124053618_n_17998179979256335.jpg,,2019,Sept
media/stories/201909/70520465_1094627160743257_8676224736908427077_n_18026179159221856.mp4,,2019,Sept
media/stories/201909/70142133_399580737411593_8005616246425594187_n_17895759913375091.mp4,,2019,Sept
media/stories/201909/70146944_509650046531640_8595953794995978928_n_17848848238567821.mp4,,2019,Sept
media/stories/201908/70264141_689953428083384_1601070556651094033_n_17886984991396749.jpg,O reencontro que eu quero smp @edilane_ribeiro01 😻,2019,Aug
media/stories/201908/70356433_389564501746441_5653388710046047357_n_18016358200237582.mp4,,2019,Aug
media/stories/201908/67962976_1361858243966484_8293565523678001040_n_18090763771070241.jpg,,2019,Aug
media/stories/201908/67353683_353092958901315_1986948247332125835_n_18076806958113718.jpg,,2019,Aug
media/stories/201908/69604822_151542899292077_7850822781322029345_n_17925801298310597.mp4,Inimigos. Na bola do olho vejo quem é quem.,2019,Aug
media/stories/201908/67725361_124727651850945_7852131866257483714_n_18055407934163200.jpg,Ja que os humanos não conseguemmmm,2019,Aug
media/stories/201908/67579108_924412871230815_5146784416973111398_n_17869093795448197.jpg,,2019,Aug
media/stories/201908/67168997_488980235004205_8419428865203003521_n_18095842399036951.jpg,Alá,2019,Aug
media/stories/201908/67443438_498599040874148_4903032403553552007_n_17972737192280390.jpg,💩,2019,Aug
media/stories/201908/68764071_693784697754355_8391144781032084042_n_18063787678188737.jpg,Nada melhor que gente que entende falando sobre,2019,Aug
media/stories/201908/64346677_2311424172408055_435593422447719024_n_17851097500545708.jpg,,2019,Aug
media/stories/201908/66904891_100653691276425_597035018358700590_n_18022263877219036.jpg,Ou quando você ama as várias coisas que ama,2019,Aug
media/stories/201908/66683404_2417938578478065_5301963707405807061_n_18086004745079800.jpg,😥,2019,Aug
media/stories/201908/67400584_504178353680615_3499511556930555841_n_17994593008256571.jpg,,2019,Aug
media/stories/201908/67369847_2424965334494131_9032978361394248616_n_17854194802515188.jpg,"Sem tempo e sem paciência, irmão",2019,Aug
media/stories/201908/69152365_1391266991022331_7680535875863283463_n_18061986505133724.mp4,Alguém tem alguma INDICAÇÃO de costureira (boa!) Aqui em Salgueiro?,2019,Aug
media/stories/201908/67592823_672071199936344_2063336210593281790_n_17857440697494471.jpg,,2019,Aug
media/stories/201908/69288150_2407213856229353_4864734016159775695_n_17915844247326300.jpg,As vezes nós só quer cama e netflix mesmo,2019,Aug
media/stories/201908/67740298_106038700651978_4681976233229710921_n_17873299888437717.jpg,,2019,Aug
media/stories/201908/67402777_470234743775270_5650835128914857113_n_17857374853490129.jpg,,2019,Aug
media/stories/201908/67414137_368604714036511_6574981981567399617_n_18074069224119901.jpg,Ok? obrigada.,2019,Aug
media/stories/201908/66646161_362396258019125_4454596532246518899_n_17987669995264241.jpg,,2019,Aug
media/stories/201908/66698004_3211879415496574_1660012535437333347_n_17909477668338646.jpg,😍,2019,Aug
media/stories/201908/68651262_669386406910690_3314411785040610507_n_17979208957277079.mp4,+1mês. Love u @italogiullian,2019,Aug
media/stories/201908/66825153_356617175268197_7269768235871327985_n_18053064037163977.jpg,O nome dessa doença é: multidisciplinaridade crônica,2019,Aug
media/stories/201908/68848151_496346847834150_2862094897101129449_n_17876719684411194.jpg,,2019,Aug
media/stories/201908/68658976_662923344227101_1594444399843952229_n_17922996424308027.mp4,,2019,Aug
media/stories/201908/66259122_1012840682381474_8201232280087385272_n_18043721041197689.jpg,...,2019,Aug
media/stories/201908/66688752_485744788923357_8365766213779076568_n_18072376243115326.jpg,,2019,Aug
media/stories/201907/66306433_108804956975939_5052513323610800037_n_17884649377383396.jpg,,2019,July
media/stories/201907/68435742_649754278871435_8247238824830367071_n_17845320379529196.mp4,Mais uma vez...,2019,July
media/stories/201907/66007073_359694241593169_3992106285620573305_n_18069998086114262.jpg,@geracaodevalor,2019,July
media/stories/201907/61865553_147475976330055_5231022515138742339_n_17905701250338840.jpg,,2019,July
media/stories/201907/68213510_490445618389253_5225482881157970057_n_18088323901016551.mp4,Cada um com o fim de semana que merece,2019,July
media/stories/201907/66410696_2183464908418122_3475034140321273253_n_17964850645303127.jpg,,2019,July
media/stories/201907/67382391_2303620549693255_5238230062512128662_n_17975395777274661.jpg,,2019,July
media/stories/201907/67403040_338345967103714_8484085826507187080_n_17844515842532367.jpg,O cratin me lembrando pq sou tão apaixonada por ele,2019,July
media/stories/201907/68066114_376404803066102_532888533239987974_n_17913191998318901.mp4,,2019,July
media/stories/201907/66006664_487751075368951_6179609753743355790_n_17859277927462733.jpg,,2019,July
media/stories/201907/67797761_876722256019133_5302550052718653442_n_17894503669359757.jpg,,2019,July
media/stories/201907/68080627_365446064118225_4903779041581842496_n_17966031913283328.mp4,,2019,July
media/stories/201907/67079812_2298757633786376_7351323712648590874_n_18083933668055636.jpg,,2019,July
media/stories/201907/66372241_688110911634586_610994344384630698_n_17897139640356386.jpg,,2019,July
media/stories/201907/65577772_149244316254920_4139514644423891224_n_17876824198399857.jpg,,2019,July
media/stories/201907/65957444_395154247777756_8515664741474175194_n_17873610301407743.jpg,Vontade de tropeçar em cima de uma tesoura n tá faltando,2019,July
media/stories/201907/65313383_377350856318371_126181988241785623_n_17875795669396077.jpg,,2019,July
media/stories/201907/66291375_1288720331310044_6307679055540475211_n_17853648637474726.jpg,,2019,July
media/stories/201907/66859511_207780496870331_5244253123857009518_n_18081974401031090.mp4,,2019,July
media/stories/201907/65275081_156944148765847_2844862848856259349_n_17879632672379810.jpg,,2019,July
media/stories/201907/65313157_616281248858460_691936547017233679_n_18077528482070824.jpg,,2019,July
media/stories/201907/65302398_360087111331214_2506382810730077437_n_17904136435330989.jpg,,2019,July
media/stories/201907/66645672_419993258585839_3282926815533577375_n_18064517419103212.mp4,Sigo firme,2019,July
media/stories/201907/65277374_879700662394752_5340075315430063833_n_17848875601486523.jpg,Brigando com a tal da constância mas ta tudo bem,2019,July
media/stories/201907/66142806_321793195428359_1167757018787879141_n_17860787911441701.jpg,,2019,July
media/stories/201907/66248720_136944914168624_8924479546050894762_n_17847595819491729.mp4,"Se a vida é feita de recomeços, nada melhor que recomeçar dnv novamente mais uma vez e Deus no comando",2019,July
media/stories/201912/80989785_360824784763447_8955172900339380930_n_18084684196083452.mp4,,2019,Dec
media/stories/201912/73546045_1241551372720408_5663821210432516843_n_17863269529580775.jpg,"Aí vem @italogiullian e resolve meu dilema. Nem é gente, é anjo. Amo tu dms",2019,Dec
media/stories/201912/75272058_1026225307736494_595537201396458536_n_18095539681112599.jpg,Vocês também ficam a loka das massas na tpm? Pq é tão difícil fugir da tentação ?,2019,Dec
media/stories/201912/73265921_560780138053044_3765372207387102392_n_17893701943429140.jpg,Parabéns pra esse mulherão. Parabéns p nenê que esteve comigo no meu momento de maior fraqueza e não soltou minha mão. Parabéns p dona de Salgueiro. Amo tu. você é excepcional.,2019,Dec
media/stories/201912/80765541_741656249676242_3537810828709422410_n_17855388955672814.mp4,,2019,Dec
media/stories/201912/79388994_582683665884247_5700732694811218256_n_17924698423353957.jpg,,2019,Dec
media/stories/201912/80356797_160205555365719_6020188760277227253_n_18096060679115345.mp4,,2019,Dec
media/stories/201912/80283196_478667076099019_6699203793270544067_n_17865482083567012.mp4,,2019,Dec
media/stories/201912/75454119_3347403511999445_898200546634159064_n_17907841786377670.jpg,Voltamos,2019,Dec
media/stories/201912/78943346_2541794052716711_8643704480447611323_n_17860765660607536.jpg,,2019,Dec
media/stories/201912/79720655_955876614793310_1974347493770509191_n_18015924787248179.jpg,,2019,Dec
media/stories/201912/77254736_126256488439057_536657772282390505_n_17847736318760130.jpg,,2019,Dec
media/stories/201912/74947259_2519694024979797_1261772255753281527_n_17857032805646371.jpg,,2019,Dec
media/stories/201912/80176018_151246606228826_4663891928424363525_n_17857166821641462.mp4,,2019,Dec
media/stories/201912/75477004_607728516633567_8550016583556503760_n_17901237793405862.jpg,,2019,Dec
media/stories/201912/79973580_487199895223677_8824219093401712919_n_17868588505549929.mp4,,2019,Dec
media/stories/201912/74923716_741816219649779_8202749662327851460_n_17897579632411232.jpg,,2019,Dec
media/stories/201912/73420151_544706466090267_9196777448005764399_n_17936025694319656.jpg,Pela primeira não atrasada nessa life,2019,Dec
media/stories/201912/76913119_489821821890203_7938073758844005648_n_17856814147639256.jpg,,2019,Dec
media/stories/201912/79242646_2648229418598346_3138008988383023387_n_17894663818425119.jpg,Essa é a foto em auto definição de  mais um ano realizada e feliz com minha linha de pesquisa e com como a banca têm reagido sobre ela,2019,Dec
media/stories/201912/70002278_254088818897612_5676712667824041194_n_17860097002610368.jpg,"Cara de quem ainda precisa estudar para encarar uma linda banca de doutores amanhã. Eu que lute, colegassss",2019,Dec
media/stories/201912/75595289_3409603705731366_7089190746349621999_n_17897347696414958.jpg,,2019,Dec
media/stories/201912/73524893_128744065232589_4584379196756843241_n_17852715037707924.jpg,,2019,Dec
media/stories/201912/74868943_1433194663499601_8257987211467832229_n_17848169710753471.jpg,Janela foi feita pra apoiar nosso pé,2019,Dec
media/stories/201912/79769746_236759437305624_6589916534687773800_n_18034112779237435.mp4,,2019,Dec
media/stories/201911/79517156_165313037877788_3243273649124875831_n_18014288776253783.mp4,+1,2019,Nov
media/stories/201911/72160939_424947655112949_6850914263937403922_n_17884364638452753.jpg,Sextouu,2019,Nov
media/stories/201911/78938664_2750894974975383_4516462612136250080_n_18089229181126705.jpg,,2019,Nov
media/stories/201911/72208319_747641935751118_1440149019052959699_n_17847645031743689.jpg,,2019,Nov
media/stories/201911/75454086_159793105241450_5289087732928362708_n_17873051206506888.jpg,Existe coisa boa e existe pamonha,2019,Nov
media/stories/201911/72327627_209701010041232_2164826682845494630_n_18045985957203544.jpg,,2019,Nov
media/stories/201911/75210448_171042447313484_4153045448564325830_n_18073462483163849.jpg,,2019,Nov
media/stories/201911/75580617_426196524996357_8476874564588800792_n_18115489558038527.jpg,,2019,Nov
media/stories/201911/72909435_2808494545828480_4826880706282031740_n_17845410472779150.jpg,Vou nem dizer que sou eu exatamente agora,2019,Nov
media/stories/201911/79013151_117911712731261_2419927594633211955_n_17886348454448944.mp4,"Mesmo encharcada e com o risco de ter queimado meu aparelho andando em meio aos pingos d'água, só sei ser gratidão, pois chuva revigora, e não me refiro somente a parte ambiental da coisa,  falo da minha própria alma que está em festa e energizada.",2019,Nov
media/stories/201911/73456000_2507115676074403_8321860738613016975_n_18115873312020284.jpg,Podis crê,2019,Nov
media/stories/201911/73495497_197289551307660_3560756255703145537_n_17852930641686084.jpg,Essa coisa linda da minha vida❤️,2019,Nov
media/stories/201911/74602368_2559515174128822_2098988923685688063_n_18078905140192199.jpg,,2019,Nov
media/stories/201911/73182452_166482384439804_6335267142711782464_n_18108873172069528.jpg,Trágico e verdadeiro.,2019,Nov
media/stories/201911/75362574_468115197159960_284550849996000329_n_18089407051121867.jpg,,2019,Nov
media/stories/201911/78541163_102709604490009_8014359031435121247_n_17924595559338801.mp4,Plenitude de quem chegou mais cedo do estágio,2019,Nov
media/stories/201911/75244332_764921674024046_6092918770545719666_n_17905637419383127.jpg,"E nada mais, porque o resto zero importante!!!!!!!",2019,Nov
media/stories/201911/72484739_183399729504514_8548809425196988129_n_18044149654205313.jpg,Alguém contra? Ninguém contra,2019,Nov
media/stories/201911/75467452_792244451227116_7068890918304228115_n_18117119107032706.jpg,,2019,Nov
media/stories/201911/73420498_821973481595507_2501447744479705280_n_18114059524026311.jpg,,2019,Nov
media/stories/201911/78564268_156572085740816_5181471759690409286_n_18077744728192849.mp4,,2019,Nov
media/stories/201911/72900300_789751704796736_4855343443661210790_n_18032426176233470.jpg,,2019,Nov
media/stories/201911/72707423_779477169189776_4784795619487590080_n_17861386843561255.jpg,,2019,Nov
media/stories/201911/75448845_764870553934301_8376308974903138987_n_17860498186587565.jpg,@villaespetos,2019,Nov
media/stories/201911/74673932_969892420038653_6399094978645187034_n_18080969056092760.jpg,Meu amor todin,2019,Nov
media/stories/201911/73512781_166544824422986_6873797732915535377_n_18113648749028401.jpg,,2019,Nov
media/stories/201911/72289514_157150108718061_1669064116105793568_n_17923466023347552.jpg,Hoje dia de ir ao salão e me controlando muito para não ser influenciada por Rafa que durante uns dois finais de semana falou sobre corte de cabelo curtinho perto de mim @mrafaelalopes,2019,Nov
media/stories/201911/74422718_273952750241126_2568284016988296574_n_17850846178719190.jpg,,2019,Nov
media/stories/201911/75239228_166461567791273_6694688774868081751_n_17870379541518076.jpg,Vale a reflexão,2019,Nov
media/stories/201911/78203630_791298107995658_2509786664826124421_n_17869276813510384.mp4,,2019,Nov
media/stories/201911/77709574_184933319341406_4603169879890331527_n_18065124199170640.mp4,,2019,Nov
media/stories/201911/78025260_139725403994650_5099850033512332709_n_18015318883247378.mp4,Bem lulu hoje,2019,Nov
media/stories/201911/71773569_143189726972331_8664258053429051111_n_17865827902533591.jpg,Só filtro para vingar,2019,Nov
media/stories/201911/73546044_566392837461990_7933959596914038869_n_17859110782591655.jpg,"@xiaomisertao dando exemplo de preço justo e atendimento excepcional. Para esse e outras belezuras da xiaomi, é com eles.",2019,Nov
media/stories/201911/74933230_127102744996368_4085683139281148924_n_18076381291177945.jpg,Sono em dia e atraso também,2019,Nov
media/stories/201911/76259423_555619281904759_7115154167227227472_n_18045041662202228.mp4,@italogiullian,2019,Nov
media/stories/201911/72271226_200792744272493_1027081709138501010_n_18113836129013005.jpg,TENDEU MORES !!!!,2019,Nov
media/stories/201911/72780544_2448653961898877_8247341903761500318_n_17847673561732002.jpg,Claramente eu quando tiver um dog Claramente eu quando tiver um dog,2019,Nov
media/stories/201911/72426750_162803158118333_838197732332860189_n_17890676362425805.jpg,!!!!!!!!!!!!!!!!!!!!!!,2019,Nov
media/stories/201911/75829780_132351534387603_7559506869087517464_n_17858020717604861.mp4,,2019,Nov
media/stories/201911/72479596_192565205236645_7513368685134388716_n_17864556067540443.jpg,💙,2019,Nov
media/stories/201911/73234449_177445873386354_2110974714484719620_n_17931802846318189.jpg,,2019,Nov
media/stories/201911/72777241_2337732343205624_2937741137570864407_n_17856153181610797.jpg,,2019,Nov
media/stories/201911/72124301_441454500088952_5165383608706057712_n_18074149270183444.jpg,Deusssss,2019,Nov
media/stories/201911/72371159_160259251746402_3899101818119660612_n_17847133549723180.jpg,,2019,Nov
media/stories/201911/75269526_687851931723312_3765889571591271722_n_17902668031387262.jpg,,2019,Nov
media/stories/201911/71315080_163150168119853_8737168919868710796_n_17888742022431033.jpg,,2019,Nov
media/stories/201911/72484531_520334815471023_1195271480024632670_n_17848934728719608.jpg,,2019,Nov
media/stories/201910/74448289_173809363803939_5373448774061185521_n_18090241414101798.jpg,,2019,Nov
media/stories/201910/74365299_2452285715095341_3516872213814318836_n_18077618758187895.mp4,"Muito daora a mãe natureza, né.",2019,Oct
media/stories/201910/74490258_570867130388016_4458219150474421246_n_17852349544649794.jpg,Que saudade que eu tava,2019,Oct
media/stories/201910/75472280_706990693114307_5418553676800864778_n_17994635191275735.jpg,,2019,Oct
media/stories/201910/74600060_1182633118595659_3947954128743066071_n_18000715615263871.jpg,,2019,Oct
media/stories/201910/73095010_485392095399961_3763194940639903096_n_18060163225187081.jpg,Pensando e pesando as consequências de não levantar dessa cama hoje,2019,Oct
media/stories/201910/73533229_438161533552783_2029270388270316384_n_17844429742747113.jpg,,2019,Oct
media/stories/201910/76643038_928957207489612_6223595067632432619_n_17859967792577410.mp4,Fingindo que não sou uma pessoa com dor de cabeça ininterrupta a mais de 24h,2019,Oct
media/stories/201910/74419044_224946458487581_8250638672547338932_n_17994139519279464.mp4,Trabalhar com essa visão é bem interessante,2019,Oct
media/stories/201910/75412638_138106167487557_378942677067647231_n_18110463829020720.jpg,,2019,Oct
media/stories/201910/76930428_781111999016676_5365670957045144283_n_17923807378334399.mp4,"Eu não satisfeita com o calor que está fazendo em Salgueiro, vim para picos. Aqui é somente dois sol's  para cada cidadão",2019,Oct
media/stories/201910/71170432_538134013423515_3700804010580925020_n_18077408422084891.jpg,Num é que existe mesmo,2019,Oct
media/stories/201910/73151610_242823360016215_3727043249944475401_n_17881985974448337.mp4,"O cointer já teve mais consideração por essa pesquisadora aqui. Mais de um mês aguardando a avaliação, meusss amigos",2019,Oct
media/stories/201910/73112668_430419401185880_522294931397197230_n_18023133340244656.jpg,,2019,Oct
media/stories/201910/75196156_437709010212448_4128350642053530427_n_17862767362526492.jpg,,2019,Oct
media/stories/201910/75959717_106907403961856_4326204839700935935_n_17854392793609778.mp4,Algumas saudades,2019,Oct
media/stories/201910/73094738_166932814503246_607474634733327137_n_17968353448295584.jpg,,2019,Oct
media/stories/201910/73166991_403612253879601_185436515429439391_n_18108600151020899.jpg,,2019,Oct
media/stories/201910/72394129_408258920121408_8640398546747032696_n_17853104038620187.jpg,O dedo fica nervoso pra compartilhar o que eu acho de mais lindo e sublime no mundo,2019,Oct
media/stories/201910/71170429_2166260860346200_1026695961662984432_n_17850687208630746.jpg,,2019,Oct
media/stories/201910/70471403_159198961808252_6594811191847979990_n_17896379899400075.jpg,A coisa mais linda e talentosa do mundo todo  @mrafaelalopes @fotografiarafaelalopes,2019,Oct
media/stories/201910/71338347_141432743845254_6289348805206826348_n_18025865656238848.jpg,,2019,Oct
media/stories/201910/70902588_410478532982879_8360568089254342038_n_17850518434653737.jpg,,2019,Oct
media/stories/201910/73260634_194633841548989_8819895719670696204_n_17862143995543745.mp4,,2019,Oct
media/stories/201910/75242786_198194284543185_774941945686125861_n_17845351606727217.mp4,,2019,Oct
media/stories/201910/73079424_227512968236663_3216267482771707085_n_18025201363224043.mp4,"Alguém convoca o final de semana, pelo amorrrr",2019,Oct
media/stories/201910/74090903_411354966229597_1063982659201120699_n_18025125202233529.mp4,A loka fazendo café essa hora,2019,Oct
media/stories/202002/81986000_750658888675999_8197886968010503111_n_17883986194495886.jpg,,2020,Feb
media/stories/202001/85299416_171173037502134_2575449604238707707_n_18081696709166417.mp4,Leiam Martha.,2020,Feb
media/stories/202001/84288468_2240477856253913_1277579111606291760_n_17874290665550893.mp4,Pequenas grandes felicidades na vida,2020,Feb
media/stories/202001/84337966_854908918287226_5618499262430727991_n_17855938213738914.jpg,"Dei uma passada na galeria e meu coração chamou por tu. Te amo demais, anjo",2020,Jan
media/stories/202001/81898245_476487549696890_3255266058543737357_n_17848273090876244.jpg,,2020,Jan
media/stories/202001/81816708_581207912730282_8290534258742594614_n_17860210996699099.jpg,,2020,Jan
media/stories/202001/82803425_2508235345952705_7943688596233188826_n_17843405899963351.jpg,Fadinha sensatinha,2020,Jan
media/stories/202001/83899964_186986752374194_1905216611272419956_n_17867417905609463.jpg,,2020,Jan
media/stories/202001/84306013_1028743200857558_6460742573973747625_n_17850043858853622.jpg,Eu e meu lado que me corrompe para TI,2020,Jan
media/stories/202001/83953731_189053248963656_6173798114142908270_n_17945603752319774.mp4,,2020,Jan
media/stories/202001/82913402_488611172032820_6660643400777024881_n_18090231262189204.jpg,,2020,Jan
media/stories/202001/81529502_680009359496560_7544273759159688768_n_17897410243442239.jpg,,2020,Jan
media/stories/202001/81479930_234249990903580_3068844190401039505_n_17846957068881721.jpg,,2020,Jan
media/stories/202001/81568275_1074342319574246_1260761721754890119_n_17848626238845551.jpg,,2020,Jan
media/stories/202001/83699985_2782546878459526_4024152695917732434_n_17852109415791425.mp4,,2020,Jan
media/stories/202001/83520295_206483773846067_6544325586117560728_n_17913521044390520.mp4,,2020,Jan
media/stories/202001/83893756_181304336448303_764262062817846940_n_17843983843903091.mp4,,2020,Jan
media/stories/202001/83510841_114081459981826_4038772403886753250_n_18125589961001178.mp4,,2020,Jan
media/stories/202001/84103307_157975678959221_15413541420454700_n_17938717936333948.mp4,Seu baby,2020,Jan
media/stories/202001/81529502_480800929301709_6054431793607238226_n_17861602336669231.jpg,É Isso.,2020,Jan
media/stories/202001/83986438_172251390791553_1839076102514940588_n_17883687403478171.mp4,,2020,Jan
media/stories/202001/83528003_226513395031319_8909302430604044922_n_18072133633194481.mp4,,2020,Jan
media/stories/202001/81336080_185007905909654_7277448559654991158_n_17882091286496847.jpg,,2020,Jan
media/stories/202001/82803425_732644793808035_8728875624407442528_n_17922878179367791.jpg,,2020,Jan
media/stories/202001/83032296_101471681371046_5823784437384424900_n_17868138325600375.jpg,,2020,Jan
media/stories/202001/81114408_1786448688151831_1920812348567116915_n_17869534843583538.jpg,,2020,Jan
media/stories/202001/82026698_596364184476017_8896767343337511914_n_17850711562830026.jpg,,2020,Jan
media/stories/202001/84282251_2572106009778049_2459099042303176795_n_18089365174080514.jpg,,2020,Jan
media/stories/202001/82250397_607966116445120_2998295423771595572_n_17903277712410670.jpg,,2020,Jan
media/stories/202001/82073314_177443170302436_6740782527184585633_n_17844149122930220.jpg,Criança. Anjos 💖,2020,Jan
media/stories/202001/82800709_1405451386299638_4416501748797612047_n_18071944963199831.mp4,,2020,Jan
media/stories/202001/80648610_524475438171246_2069839547477501113_n_18125926648008605.jpg,,2020,Jan
media/stories/202001/82690589_2587644628223603_3843259803445903261_n_17869003033581473.jpg,,2020,Jan
media/stories/202001/83548353_2550966295014253_8502221260787032792_n_17861424991657919.mp4,,2020,Jan
media/stories/202001/82343079_162465761705306_1337026775061073985_n_17879586238507237.jpg,,2020,Jan
media/stories/202001/82667618_184248356056888_9002710536726709311_n_18088458781134804.jpg,Eu. Sempre eu.,2020,Jan
media/stories/202001/80688598_169155307658654_5733459921469679597_n_17890823161455160.jpg,,2020,Jan
media/stories/202001/82054651_261686411470894_8413282805278994571_n_18101132065119984.jpg,,2020,Jan
media/stories/202001/82920383_457324338277807_5102001838710518191_n_17920888168371982.mp4,,2020,Jan
media/stories/202001/81204227_464863571091820_5442539266891230104_n_18089180356184340.jpg,"Esse tbt, com o homem que eu mais amo no mundo aparecendo.",2020,Jan
media/stories/202001/82005700_943553066046691_8884434134934167691_n_18083233378149262.jpg,Coração sofrendo por me despedir,2020,Jan
media/stories/202001/81793785_478847002834203_4318583366329759653_n_17859829441678659.jpg,,2020,Jan
media/stories/202001/81626799_2868276096565501_1047375616132317264_n_17860528351664814.jpg,"As vezes saímos um pouco do trilho, mas que sempre voltemos ao nosso compromisso com nós mesmas, que é o mais importante de todos e o que precisa ser priorizado.",2020,Jan
media/stories/202001/80792449_2459779997604835_7916544588701088833_n_18073327315172651.jpg,"Valeu, mãe natureza",2020,Jan
media/stories/202001/81344638_594170451143327_2663694538177776802_n_18020338876253519.jpg,,2020,Jan
media/stories/202001/82888287_161533038411484_7308282083736833919_n_18073586593199474.mp4,Sdd de nós,2020,Jan
media/stories/202001/81338959_565738057601102_4224861188645712029_n_18094977292124643.jpg,,2020,Jan
media/stories/202001/80731288_547593455835408_1529121505010796195_n_18126638521033407.jpg,,2020,Jan
media/stories/202001/83627189_510238463227490_1546494261823786247_n_17899367125419609.jpg,Paciência nesse nível,2020,Jan
media/stories/202001/82383170_2579183482178052_7160917512951729583_n_17842532476913617.mp4,É como a noite...,2020,Jan
media/stories/202001/81571407_142170663961354_5577741678090062642_n_17847004867868092.jpg,,2020,Jan
media/stories/202001/80636137_168245237759643_6091745878939467923_n_18116862172069793.jpg,,2020,Jan
media/stories/202001/83502273_577028862854377_5252786295199164553_n_17847790999861739.mp4,,2020,Jan
media/stories/202001/81933147_199206274591755_9049877766311269283_n_17865094735608846.jpg,Alimento da alma.,2020,Jan
media/stories/202001/81137104_858994327848117_6855603364386836126_n_17852055547766343.jpg,Nós ✨,2020,Jan
media/stories/202001/82334317_462413818047569_5987534307182657486_n_17842336738936268.jpg,"Violão, música, amor e felicidade. Amo vocês",2020,Jan
media/stories/202001/80030480_162932335026750_6968403414620738095_n_18123694501033915.jpg,,2020,Jan
media/stories/202001/82266500_469229250455142_6980938660202517653_n_18050114482205414.jpg,Sim 💖,2020,Jan
media/stories/202001/82643018_146542450098071_6799981681056442827_n_18071712661194946.mp4,"Aproveitando a oportunidade para também agradecer e venerar o @billasburguer por sua opção vegetariana que já me salvou e me apaixonou. O meio ambiente, animais e a saúde agradecem....",2020,Jan
media/stories/202001/80862840_171035040806179_4926964567693513686_n_17881996168488033.jpg,"""mas eu não gosto de ficar parada, sem ter o que fazer""  Gente, como não? negócio maravigold é o ócio. Amo!!!",2020,Jan
media/stories/202001/82315205_1752765174866579_6474893647894927102_n_17866331338603086.mp4,,2020,Jan
media/stories/202001/80562086_156151365717141_2928657722357601782_n_17846362186841834.jpg,,2020,Jan
media/stories/202001/82195225_125121638975377_774698651197919151_n_18045818695222829.mp4,,2020,Jan
media/stories/202001/82363257_219665649044744_1210917899762222281_n_17864484070606326.mp4,,2020,Jan
media/stories/202001/81562863_562887581233882_7890841111538222304_n_18098419396112458.jpg,,2020,Jan
media/stories/202001/80093255_157576512177725_7346080035367919558_n_17857259374715901.jpg,"""O livro tem muita coisa escrita""( BOSTANARO, Jair. 2019)",2020,Jan
media/stories/202001/82651334_539935330070132_8606962045918598295_n_18084135925182471.mp4,Kit causador de raiva. Quem entendeu respira,2020,Jan
media/stories/202001/82288826_455221875173699_8829442147813985534_n_18097402948118086.jpg,,2020,Jan
media/stories/201912/79219348_2445079185806143_3043203222609700913_n_18088935616142818.jpg,,2019,Dec
media/stories/201912/80134265_223592491967561_8048312430242024474_n_18122904403014841.jpg,,2019,Dec
media/stories/201912/80888038_772655743202801_2023485999844790735_n_17859922777632124.jpg,,2019,Dec
media/stories/201912/79377502_582525509209840_2282092135430600041_n_18122836129056698.jpg,,2019,Dec
media/stories/201912/82066332_200284307770564_1554531354220742489_n_17928469954346072.mp4,Dia da dona do mundo,2019,Dec
media/stories/201912/75561391_251301095846974_3023591109043769515_n_18120163045049870.jpg,,2019,Dec
media/stories/201912/78822163_236822230645485_8817210348493305969_n_17853607534730180.jpg,,2019,Dec
media/stories/201912/80036163_105103470928231_2177503271583260863_n_17889657943451635.jpg,A formanda da minha vida  Te amo infinito,2019,Dec
media/stories/201912/78996802_602821777147932_4671486531839967680_n_18120805315019686.jpg,,2019,Dec
media/stories/201912/75487932_621871345214270_7509034649376961324_n_18017953129255949.jpg,,2019,Dec
media/stories/201912/76824218_721767735013202_5179461626667369154_n_17920013044365927.jpg,,2019,Dec
media/stories/201912/79387238_167645197657569_4001160831161823403_n_18119745865036869.jpg,,2019,Dec
media/stories/201912/81927725_161896821732431_1629199635962747134_n_17867432896566359.mp4,,2019,Dec
media/stories/201912/77225696_182449416232681_3661611108076139503_n_17855480848700766.jpg,,2019,Dec
media/stories/201912/81768795_595448977934396_1437981295737724430_n_17899780138412865.mp4,,2019,Dec
media/stories/201912/71191985_174935043620163_1911013578044890976_n_17870516320551521.jpg,,2019,Dec
